English,French,German,Arabic
Renaming multiple items is always done with a dialog window.,Le renommage d'éléments multiples se fait toujours grâce à une fenêtre de dialogue.,Das Umbenennen mehrerer Elemente findet stets in einem Dialogfenster statt.,تُعاد تسمية عناصر متعددة دائما باستخدام نافذة حوار.
Replace Location,Substituer un emplacement,Adresse ändern,استبدل الموقع
Reset Zoom Level,Réinitialise le niveau de zoom,Vergrößerung zurücksetzen,صفر مستوى التكبير
Restart now?,Re-démarrer maintenant ?,Jetzt neu starten?,أعِد التشغيل الآن؟
Return to the previously viewed folder.,Revenir au dossier affiché précédemment.,Zum vorherigen Ordner zurück gehen.,يرجع إلى الملف المعروض سابقا
Right side padding,Remplissage sur le côté droit,Seitlicher Randabstand,الحشو الجانبي الأيمن
Risks of Acting as an Administrator,Risques d'agir en tant qu'administrateur,Risiken beim Agieren als Systemverwalter,مخاطر العمل بصلاحيات مدير النظام
Run script,Exécuter un script,Skript ausführen,شغل سكربت
Running Dolphin with sudo is discouraged. Please run %1 instead.,Le lancement de l'application Dolphin avec la commande sudo est déconseillée. Veuillez lancer %1 à la place.,Das Ausführen von Dolphin mit sudo wird nicht empfohlen. Bitte führen Sie stattdessen %1 aus.,ينصح بتشغيل دولفين باستخدام sudo. يرجى تشغيل %1 بدلاً من ذلك.
Running Dolphin as root can be dangerous. Please be careful.,Exécuter Dolphin en tant qu'administrateur peut s'avérer dangereux. Soyez prudent.,Die Ausführung von Dolphin als Systemverwalter kann gefährlich sein. Bitte beachten Sie das.,قد يكون تشغيل دولفين كجذر أمرًا خطيرًا. رجاءا كن حذرا.
Save this search to quickly access it again in the future,Enregistrer cette recherche pour y accéder rapidement à l'avenir,Diese Suche zur späteren Verwendung speichern,احفظ هذا البحث للوصول إليه بسرعة مرة أخرى في المستقبل
Search,Rechercher,Suche,ابحث
Search all directories from the root up.,Rechercher dans tous les dossiers à partir de la racine.,,يبحث في كل ملفات النظام
Search all indexed locations.Configure which locations are indexed in System Settings|Workspace|Search.,Rechercher tous les emplacements indexés.Veuillez configurer quels emplacements sont indexés dans Configuration du système / Espace de travail / Recherche.,,ابحث في جميع المواقع المُفهرسة.اضبط المواقع المُفهرسة في إعدادات النظام|مساحة العمل|بحث.
Search for files and folders,Rechercher des fichiers et des dossiers,Nach Dateien und Ordnern suchen,ابحث عن الملفات والمجلدات
Search in file contents…,Rechercher dans le contenu du fichier…,,ابحث في محتويات ملفات…
Search in:,Rechercher dans :,Suchen:,ابحث في:
Search items tagged “%1”,Rechercher des éléments étiquetés « %1 »,,ابحث العناصر الموسومة بـ”%1“
Search items tagged “%1” and “%2”,Rechercher les éléments étiquetés « %1 » et « %2 »,,ابحث العناصر الموسومة بـ”%1“ و ”%2“
Search items tagged “%1” and “%2” in %3,Rechercher les éléments étiquetés « %1 » et « %2 » dans %3,,ابحث العناصر الموسومة بـ”%1“ و ”%2“ في %3
Search items tagged “%1” in %2,Rechercher les éléments étiquetés « %1 » dans « %2 »,Suchen nach %1 in %2,ابحث العناصر الموسومة بـ”%1“ في %2
Search results,Résultats de recherche,Suchen nach,نتائج البحث
Search results for “%1”,Résultats de recherche pour « %1 »,Suchen nach %1,نتائج البحث عن ”%1“
Search results for “%1” in %2,Rechercher des résultats pour « %1 » dans %2,Suchen nach %1 in %2,نتائج البحث عن ”%1“ في %2
Search results in %1,Résultats de la recherche dans %1,Suchen nach %1 in %2,نتائج بحث  في %1
Search using:,Rechercher en  utilisant :,Suchvorgang ...,البحث باستخدام:
SearchTool,Outil de recherche,Suchen,أداة البحث
Searching…,Recherche en cours…,Suchvorgang ...,يبحث…
Search…,Rechercher...,Suchen ...,ابحث…
Sebastian Trüg,Sebastian Trüg,Sebastian Trüg,Sebastian Trüg
Select,Sélectionner,Auswählen,حدّد
Select Action,Sélectionner une action,Aktion auswählen,اختر إجراء
Select Files and Folders,Sélectionner des fichiers et des dossiers,Dateien und Ordner auswählen,حدد الملفات والمجلدات
Select Home Location,Sélectionner un emplacement de dossier personnel,Startordner auswählen,اختر موقع المنزل
Select Items Matching…,Sélectionner les éléments correspondants…,Passende Elemente auswählen ...,حدّد العناصر المطابقة…
Select Remote Charset,Sélectionner un jeu de caractères distant,Entfernte Zeichenkodierung wählen,اختر طقم محارف بعيد
Select all items matching this pattern:,Sélectionnez tous les éléments correspondant à ce motif :,"Elemente auswählen, die auf folgendes Muster passen:",حدّد كلّ العناصر المطابقة لهذا النمط:
Select one file or folder whose location should be copied.,Sélectionnez un fichier ou dossier dont l'emplacement doit être copié.,"Wählen Sie eine Datei oder einen Ordner, deren Speicherort kopiert wird.",حدد ملف أو مجلد التي سيُنسخ موقعها.
"Select the file or folder that should be renamed.
Bulk renaming is possible when multiple items are selected.","Sélectionnez le fichier ou le dossier devant être renommé.
Le renommage de masse est possible lorsque plusieurs éléments sont sélectionnés.","Die Datei oder den Ordner auswählen, die umzubenennen sind.
Mehrfachumbenennung ist möglich indem mehrere Elemente ausgewählt werden.","حدد الملف أو المجلد الذي يجب إعادة تسميته. 
يمكن إعادة تسمية بالجملة عند تحديد عناصر متعددة."
Select the files and folders that should be copied over.,Sélectionnez les fichiers et les dossiers devant être copiés.,Wählen Sie die rüber zu kopierenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي يجب نسخها للموقع الجديد.
Select the files and folders that should be copied.,Sélectionnez les fichiers et dossiers devant être copiés.,Wählen Sie die zu kopierenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي ستُنسخ.
Select the files and folders that should be cut.,Sélectionnez les fichiers et dossiers devant être coupés.,Wählen Sie die auszuschneidenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي ستُقص.
Select the files and folders that should be duplicated here.,Sélectionnez les fichiers et les dossiers devant être dupliqués ici.,Wählen Sie die zu duplizierenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي ستُكرر هنا.
Select the files and folders that should be moved over.,Sélectionnez les fichiers et les dossiers devant être déplacés.,Wählen Sie die rüber zu verschiebenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي يجب نقلها للموقع الجديد.
Select the files and folders that should be moved to the Trash.,Sélectionnez les fichiers et les dossiers devant être déplacés vers la corbeille.,Wählen Sie die in den Papierkorb zu verschiebenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي يجب نقلها لسلة المهملات.
Select the files and folders that should be permanently deleted.,Sélectionnez les fichiers et les dossiers devant être supprimés définitivement ici.,Wählen Sie die zu löschenden Dateien und Ordner aus.,حدد الملفات والمجلدات التي ستُحذف للأبد.
Select which data should be shown:,Décidez quelles données doivent être affichées :,"Wählen Sie, welche Informationen angezeigt werden sollen:",اختر أيّ البيانات التي يجب أن تظهر:
Select which services should be shown in the context menu:,Décidez quels services doivent être affichés dans le menu contextuel :,"Wählen Sie die Dienste, die im Kontextmenü angezeigt werden sollen:",اختر الخدمات التي يجب أن تظهر في قائمة السياق:
Selection,Sélection,Auswahl,التحديد
Selection Mode,Mode de sélection,Auswahlmodus,وضع التّحديد
Selection Mode: Click on files or folders to select or deselect them.,Mode de sélection : cliquez sur les fichiers pour les sélectionner ou dé-sélectionner.,"Auswahlmodus: Auf Dateien oder Ordner klicken, um sie auszuwählen oder die Auswahl aufzuheben.",وضع التحديد: انقر على الملفات أو المجلدات لتحديدها أو إلغاء تحديدها.
Selection mode disabled,Mode « Sélection » désactivé,Auswahlmodus,وضع التّحديد معطل
Selection mode enabled,Mode « Sélection » activé,Auswahlmodus,وضع التّحديد ممكن
Set up Dolphin for administrative tasks.,Configurez Dolphin pour les tâches administratives.,Dolphin für Systemverwaltungsaufgaben einrichten.,إعداد دولفين للمهام الإدارية.
Sets the size of the file icons.,Définit la taille des icônes de fichiers.,Legt die Größe der Dateisymbole fest.,يعيّن حجم أيقونات الملفات.
Settings,Configuration,Einstellungen,الإعدادات
Should an externally called folder open in a new tab in an existing Dolphin instance,Choisir ou non d'ouvrir un dossier référencé de façon externe dans un nouvel onglet d'une instance existante de Dolphin.,Ob ein von außen aufgerufener Ordner in einem neuen Unterfenster in einem bestehenden Dolphinfenster geöffnet werden soll,أيجب فتح مجلد في علامة تبويب جديدة في نسخة دولفين الحالية عندما يستدعى خارجيًا.
Should the URL be editable for the user,Décider si l'URL devra ou non être modifiable par l'utilisateur,Soll die Adresszeile durch den Benutzer editierbar sein?,أيجب أن يتمكّن المستخدم من تحرير المسار
Should the filter bar be shown,Décider si la barre de filtre devra ou non être affichée,Soll die Filterleiste angezeigt werden?,أيجب أن يظهر شريط المرشّح
Should the full path be shown in the title bar,Décider si l'emplacement complet devra ou non être affiché dans la barre de titre,"Legt fest, ob im Fenstertitel der vollständige Pfad angezeigt werden soll.",أيجب أن يُعرض كامل المسار في شريط العنوان
Should the full path be shown inside the location bar,Décider si l'emplacement complet devra ou non être affiché dans la barre d'emplacement,"Legt fest, ob in der Adressleiste der vollständige Pfad angezeigt werden soll.",أيجب أن يُعرض كامل المسار في شريط الموقع
Should the view properties be used for all folders,Décider si les propriétés d'affichage devront ou non être utilisées pour tous les dossiers,Für alle Ordner die gleiche Ansicht verwenden?,أيجب استخدام خصائص المنظور لكل المجلّدات
Show Terminal Panel,Afficher le Panneau Terminal,Terminalleiste anzeigen,اعرض لوحة الطرفيّة
Show 'Add to Places' in context menu.,Afficher « Ajouter aux emplacements » dans le menu contextuel.,Eintrag „Zu ‚Orte‘ hinzufügen“ im Kontextmenü anzeigen.,اعرض 'أضف إلى الأماكن' في قائمة السياق
Show 'Copy Location' in context menu.,Afficher « Copier l'emplacement » dans le menu contextuel.,Eintrag „Adresse kopieren“ im Kontextmenü anzeigen.,اعرض 'انسخ الموقع' في قائمة السياق
Show 'Copy To' and 'Move To' commands in context menu,Afficher les commandes « Copier vers » et « Déplacer vers » dans le menu contextuel,Einträge „Kopieren nach“ und „Verschieben nach“ im Kontextmenü anzeigen,اعرض 'انسخ إلى' و ' انقل إلى' في قائمة السياق
Show 'Copy to other split view' in context menu.,Afficher « Copier vers une autre vue scindée » dans le menu contextuel.,Eintrag „In die andere Ansicht kopieren“ im Kontextmenü anzeigen.,اعرض 'انسخ إلى العرض الآخر' في قائمة السياق
