English,French,German,Arabic
Insert Multiple Hold Frames,Insérer des images de continuité multiples,Namen eingeben,أدرِج اسمًا
Insert Multiple Keyframes,Insérer plusieurs images clés,Namen eingeben,إدراج الإطار المفتاحيّ
Insert N hold frames after every keyframe,Insérer n images de continuité après chaque image clé,,أزِل إطار الشّفافيّة المفتاحيّ
Insert Name,Insérer un nom,Namen eingeben,أدرِج اسمًا
Insert Rich Text,Insérer du texte enrichi,Text invertieren,نص معكوس
Insert Text,Insérer du texte,Text invertieren,نص معكوس
Insert a hold frame after every keyframe,Insérer une image de continuité après chaque image clé,,أزِل إطار الشّفافيّة المفتاحيّ
Insert as New File Layer,Insérer en tant que nouveau calque de fichier,Als neue Dateiebene einfügen,أدرِج كطبقة ملفّ جديدة
Insert as New Layer,Insérer en tant que nouveau calque,Als neue Ebene einfügen,أدرِج كطبقة جديدة
Insert as Reference Image,Insérer en tant qu'image de référence,Als Referenzbild einfügen,الصّور المرجع
Insert as Reference Images,Insérer en tant qu'images de référence,Als Referenzbilder einfügen,الصّور المرجع
Insert keyframe,Insérer une image clé,Keyframe einfügen,إدراج الإطار المفتاحيّ
Insert name,Insérer un nom,Namen eingeben,أدرِج اسمًا
Insert one or more symbols or characters not found on the keyboard,Insérer un ou plusieurs symboles ou caractères non disponibles sur le clavier,"Symbole und Zeichen einfügen, die nicht über Ihre Tastatur verfügbar sind",أدرِج رمزًا/محرفًا واحدًا أو أكثر لا تجدها على لوحة المفاتيح
Insert one or more symbols or characters not found on the keyboard.,Insérer un ou plusieurs symboles ou caractères non disponibles sur le clavier.,"Symbole und Zeichen einfügen, die nicht über Ihre Tastatur verfügbar sind",أدرِج رمزًا/محرفًا واحدًا أو أكثر لا تجدها على لوحة المفاتيح.
Insert or Remove Hold Frames,Insérer ou supprimer des images de continuité,Namen eingeben,أدرِج اسمًا
Insert point,Insérer un point,Punkt einfügen,أدرِج نقطة
Insert points,Insérer un point,Punkte einfügen,إدراج النّقاط
Insert variable:,Insérer une variable :,Variable einfügen,أدرج متغيّرًا
Inside,À l'intérieur,Innerhalb,داخل
Install Color Profiles,Installer le profil de couleur,Farbprofile installieren,تثبيت لاحات ألوان
Install a new profile from a file,Installer un nouveau profil à partir d'un fichier,Installiert ein neues Profil aus einer Datei,ثبّت لاحة جديدة من ملفّ
Install a new profile from a file.,Installer un nouveau profil à partir d'un fichier.,Neues Profil aus einer Datei installieren,ثبّت لاحة جديدة من ملفّ.
Installation error,Erreur à l'installation,Installationsfehler,خطأ تثبيت
Installing the resources from bundle %1.,Installation de ressources à partir du paquet %1.,Die Ressource aus dem Paket %1 wird installiert.,تعذّر تثبيت موارد الحزمة %1.
Instant Preview,Aperçu instantané,Schnellvorschau,المعاينة اللحظيّة
Instant Preview Mode,Aperçu instantané,Schnellvorschaumodus,وضع المعاينة اللحظية
Instant Preview Mode: %1,Mode d'aperçu instantané : %1,Vorschaumodus,وضع المعاينة اللحظية: %1
Instant Preview is only supported with OpenGL activated,L'aperçu instantané n'est pris en charge que si « OpenGL » est activé.,Schnellvorschau wird nur mit aktiviertem OpenGL unterstützt,لا تعمل المعاينة اللحظية إلا و«أوبن‌جي‌إل» مفعل
Instant preview threshold:,Seuil d'aperçu instantané :,Vorschaumodus,عتبة المعاينة اللحظيّة:
Intensity,Intensité,Intensität,الشدة
Intensity:,Intensité :,Intensität:,الشّدّة:
Interaction Tool,Outil d'interaction,Interpolation:,أداة الوصل
Interaction ends,L'interaction se termine,Wiederholungen,تكرارات
Interlacing,Entrelacement,Interlacing,التّقاطعات
Internal,Interne,Intern,الدّاخليّ
Internal Pool:,Réserve interne :,Intern,الحوض الدّاخليّ:
Internal Storage,Espace de stockage interne,Interner Fehler,خطأ داخليّ
Internal engine failure,Défaillance interne du moteur,,فشل في المحرّك الدّاخليّ
Interpolate RGB as four colors,Interpoler RVB comme quatre couleurs,RGB mit vier Farben interpolieren,أنشئ قناعًا من اللون
Interpolation,Interpolation,Interpolation,استيفاء
Interpolation - 2X,Interpolation - 2X,Interpolation - 2X,أدرِج اقتباسًا
Interpolation:,Interpolation :,Interpolation:,الاستيفاء:
Intersect,Intersection,Schneiden,قاطع
Intersect (%1),Intersection (%1),Schneiden,قاطع (%1)
Intersect Shapes,Intersection des formes,Schneiden,التّقاطعات
Intersect:,Intersection :,Schneiden,التّقاطعات:
Intersection,Intersection,Schnittpunkt,التّقاطعات
Interval X:,Intervalle en X :,Intern,الدّاخليّ
Interval Y:,Intervalle en Y :,Intern,الدّاخليّ
Invalid,Non valable,Ungültig,غير صالح
Invalid File,Fichier non valable,Ungültige Datei,الملف غير صحيح
Invalid document: no file 'maindoc.xml'.,Document non valable : pas de fichier « maindoc.xml ».,Ungültiges Dokument: Keine „maindoc.xml“-Datei,المستند غير صالح: لا ملفّ ’maindoc.xml‘.
Invalid name.,Nom non valable.,Ungültiger Name.,الاسم غير صالح.
Invalid value.,Valeur non valable.,Ungültiger Wert.,قيمة غير صالحة.
Inverse Subtract,Inverser la soustraction,Inverses Subtrahieren,عكس الطّرح
Invert,Inverser,Invertieren,اعكس
Invert Pattern,Inverser le motif,Muster umkehren,استورد رسوم نمطيّة
Invert Saturation,Inverser la saturation,Sättigung umkehren,اعكس التّشبّع
Invert Selection,Inverser la sélection,Auswahl umkehren,عكس التّحديد
Invert current selection,Inverser la sélection en cours,Aktuelle Auswahl invertieren,اعكس التّحديد الحاليّ
Invert:,Inverser :,Invertieren:,العكس:
Inverted Text,Inverser le texte,Text invertieren,نص معكوس
Invisible Layers,Calques invisibles,Unsichtbare Ebenen,الطّبقات المخفيّة
Iptc,Iptc,Iptc,Iptc
Iris,Iris,Iris,السوسنة
Isolate Active Group,Isoler un groupe actif,Aktive Gruppe isolieren,دوّر الطّبقة
Isolate Active Layer,Isoler un calque actif,Aktive Ebene isolieren,دوّر الطّبقة
Isometric (Legacy),Isométrique (Ancien),Isometrisch,بيضاوي (عتيق)
Isotropic Spacing,Espacement isotrope,Isotrope Abstände,تباعد الأسطر
Italic,Italique,Kursiv,مائل
Italics,Italique,Kursiv,مائل
Iterations,Itérations :,Wiederholungen,تكرارات
Iterations:,Itérations :,Wiederholungen:,تكرارات:
JPEG,JPEG,JPEG,JPEG
JPEG Compression Options,Options de compression JPEG,JPEG-Komprimierungs-Optionen,خيارات ضغط JPEG
JPEG DCT compression,Compression « JPEG DCT »,JPEG DCT-Komprimierung,خيارات ضغط JPEG
JPEG-XL Image,Image « JPEG-XL »,JP2-Bild,صورة
JSON files,Fichier JSON,JSON-Dateien,اللاحات:
Jobs/Update:,Tâches / Mise à jour :,Aktualisiert:,حُدّثت في:
John,John,Max,يوحنا
Join subpaths,Joindre les sous-emplacements,Unterpfade verbinden,دمج المسارات الفرعيّة
Join with segment,Joindre par un segment,Mit Segment verbinden,ضم مع القطعة
Knockout:,Éjection :,,الإزالة:
KRA File Compression,Compression de fichiers de Krita,Komprimierung,خيارات ضغط JPEG
Kana Extended-A,Kana Étendu-A,OpenEXR (Erweitert),‏OpenEXR ‏(Extended)
Kana Extended-B,Kana Étendu-B,OpenEXR (Erweitert),‏OpenEXR ‏(Extended)
Kana Supplement,Supplément Kana,Segment ändern,تغيير القطعة
Kannada,Kannada,Kannada,كانادا
Keep Aspect Ratio,Conserver le ratio,Seitenverhältnis beibehalten,إبقاء النّسبة الباعيّة
Keep aspect ratio,Conserver la proportion,Seitenverhältnis beibehalten,إبقاء النّسبة الباعيّة
Keep original layer,Conserver le calque d'origine,Originale Ebene behalten,أخفِ الطّبقة الأصليّ
Keep the Colors,Conserver les couleurs,Farben behalten,أبقِ الألوان
Kerning,Crénelage,Warnung,تجانب
Key,Clé,Schlüssel,المفتاح
Key Combination,Combinaison de touches,Tastenkombination,تجميعة المفاتيح
Key Strokes,Marques de couleur,Strich,ضبط الضّربة
Keyboard Shortcuts,Raccourcis clavier,Tastatur-Kurzbefehle,اختصارات لوحة المفاتيح
Keyframe Columns,Colonnes d'images clés,Kommentar entfernen,أزِل النّقطة
Keyframes,Images clés,Keyframes,أطر رئيسة
Keys,Clés,Tasten,المفاتيح
Keyword,Mot clé,Schlüsselwort,الكلمات المفتاحيّة
Khitan Small Script,Script pour petit Khitan,Skript aktivieren,مكن السكربت
Kinetic Scrolling (needs restart),Défilement cinétique (redémarrage requis),Kinetischer Bildlauf (erfordert einen Neustart),المصيّر (إعادة التّشغيل مطلوبة):
KoShapeGroup to html is not implemented yet!,"Désolé, ce mode de sortie n'est pas disponible !",Leider ist dieser Ausgabemodus bisher noch nicht implementiert.,‏KoShapeLayer بِ‍ HTML لم يُنفّذ بعد!
Krita,Krita,Krita,كريتا
Krita %1,Krita %1,Krita %1,كريتا %1
Krita Handbook,Manuel de Krita,Handbuch zu Krita,كتيب كريتا
Krita - Edit Text,Krita - Modifier le texte,Krita - Text bearbeiten,حرّر النّصّ
Krita Assistant,Assistant Krita,Krita-Assistent,مساعد كريتا
Krita Brush Preset,Préréglages de brosse Krita,Krita-Pinsel-Voreinstellungen,فرشاة كريتا مسبقة الضّبط
Krita Brush Preset Icon Library,Bibliothèque d'icônes de Krita pour préréglages de brosses,Krita-Pinsel-Voreinstellungen,حمّل من مكتبة الأيقونات
Krita Color Palette,Palette de couleurs de Krita,Krita-Farbpalette,لوحة ألوان
Krita Crash Log: please paste this information to the bug report,Journal des plantages de Krita : veuillez copier ces informations dans le rapport de bogue.,Bitte fügen Sie diese Informationen in Ihren Fehlerbericht ein,رجاءً ألصِق هذه المعلومات في بلاغ العلّة
Krita Gamut Mask,Masque chromatique pour Krita,Krita Farbraummaske,تدوير القناع
Krita Handbook,Manuel de Krita,Handbuch zu Krita,كتيب كريتا
Krita Logcat Dump: please paste this information to the bug report,Journal d'utilisation de Krita : veuillez copier ces informations dans le rapport de bogue.,Bitte fügen Sie diese Informationen in Ihren Fehlerbericht ein,رجاءً ألصِق هذه المعلومات في بلاغ العلّة
Krita Palette (KPL),Palette de Krita (KPL),Krita-Farbpalette,لوحة ألوان
Krita Reference Image Collection,Bibliothèque d'images de référence,Referenzbilder,الصّور المرجع
Krita Resource Bundle,Pack de ressources Krita,Krita-Ressourcenpaket,حزمة موارد كريتا
Krita Session,Session Krita,Krita-Sitzung,مساعد كريتا
Krita Shortcut Scheme,Schéma de raccourcis de Krita,Krita-Kurzbefehl-Schema,تشكيلة اختصارات كريتا
Krita System Information: please paste this information to the bug report,Informations système pour Krita : veuillez copier ces informations dans le rapport de bogue.,Krita-Systeminformation: Bitte fügen Sie diese Informationen in Ihren Fehlerbericht ein,رجاءً ألصِق هذه المعلومات في بلاغ العلّة
Krita Taskset,Krita Croquis,Krita Sketch,مجموعة مهام كريتا
Krita Usage Log: please paste this information to the bug report,Journal d'utilisation de Krita : veuillez copier ces informations dans le rapport de bogue.,Bitte fügen Sie diese Informationen in Ihren Fehlerbericht ein,رجاءً ألصِق هذه المعلومات في بلاغ العلّة
Krita Version X.X.X Available,Version X.X.X de Krita disponible,Krita Gemini,موقع الوبّ:
Krita Website,Site officiel de Krita,Krita-Webseite,موقع كريتا
Krita Window Layout,Mise en page de la fenêtre de Krita,Krita-Fensteranordnung,خلفية النافذة:
Krita Workspace,Espace de travail Krita,Krita-Arbeitsbereich,مساحة عمل كريتا
Krita cannot launch the gmic-qt plugin. No bundled library found.,Krita ne peut lancer le module externe « gmic-qt ». Impossible de trouver de bibliothèque dans les paquets.,Krita kann das „G'Mic“-Qt-Modul nicht finden.,تعذّر على «كريتا» العثور على ملحقة gmic-qt.
"Krita could not initialize the OpenGL canvas:

%1

 Krita will disable OpenGL and close now.","Krita n'a pas pu initialiser l'affichage OpenGL :

%1

 Krita va désactiver OpenGL et se fermer.","Die OpenGL-Leinwand lässt sich nicht initialisieren:

 %1

 OpenGL wird deaktiviert und Krita jetzt geschlossen.","تعذّر على «كريتا» تمهيد رقعة رسم «أوبن‌جي‌إل:»

%1

 سيُعطّل «كريتا» «أوبن‌جي‌إل» وسيُغلق الآن."
Krita does not support this file format.,Krita ne prend pas en charge ce format de fichier.,Krita unterstützt diese Dateiformat nicht,لا يدعم «كريتا» نسق الملفّات هذا
Krita files,Fichiers pour Krita,Krita-Dateien,حرّر اللاحات
Krita tries to automatically check or uncheck this based on the information it can get from the profile you are converting from and the profile you are converting to.,"Krita essaye de l'activer ou de le désactiver automatiquement, selon les informations qu'il peut obtenir des profils depuis lequel et vers lequel vous êtes en cours de conversion.",,تحاول «كريتا» تأشير هذا وإزالة تأشيره آليًّا حسب المعلومات التي يمكنها الحصول عليها من اللاحة التي ستُحوّل إليها واللاحة التي تحوّل منها.
Krita version,Version de Krita,Krita-Version,موقع الوبّ:
Krita version:,Version de Krita :,Krita-Version,موقع الوبّ:
"Krita was built without the support of GNU Scientific Library, so you cannot scale the selection with handles. Please compile Krita with GNU Scientific Library support, or use options widget for editing scale values manually.","Krita a été compilé sans la prise en charge de la librairie scientifique GNU. Par conséquent, vous ne pouvez donc pas redimensionner la sélection avec des poignées. Veuillez compiler Krita avec la prise en charge de la librairie scientifique GNU ou utiliser le composant graphique des options pour modifier manuellement les valeurs de redimensionnement.",Leider wurde Krita ohne Unterstützung der GNU Scientific Library kompiliert. Somit ist eine Skalierung der Auswahl mit Handles nicht möglich. Bitte kompilieren Sie Krita mit der Unterstützung der GNU Scientific Library oder verwenden Sie den Einstellungsdialog für die manuelle Bearbeitung von Skalenwerten.,نأسف، بُني «كريتا» دون دعم «مكتبة غنو العلميّة»، لذا لا يمكن تحجيم التّحديد بالمقابض. رجاءً صرّف «كريتًا» بدعم «مكتبة غنو العلميّة»، أو استخدم ودجة الخيارات لتحرير قيم التّحجيم يدويًّا.
